aggressiveness,-0.355
aggressor,-0.55
agile,0.2375
agility,0.3875
aging,-0.5
agitate,-0.41
agitation,-0.54
aglow,0.21
agonizing,-0.58
agony,-0.635
agree,0.5425
agreeable,0.475
agreement,0.4375
agricultural,0.125
agriculture,0.275
ahoy,0.145
aid,0.3225
aide,0.15
aids,-0.37
AIDS,-0.9175
ailing,-0.5125
ailment,-0.5
aim,0.2375
air,0.4275
airbag,0.1
airborne,0.0625
aircraft,0.325
aircraft carrier,0.0625
airfield,0.185
airhead,-0.225
airline,0.09
airliner,0.2625
airlock,-0.0375
airplane,0.0625
airport,0.25
airship,0.1575
airspace,0.125
airspeed,-0.0125
airstrip,-0.06
airtight,0.025
airway,-0.0125
aisle,0.0425
ajar,0
aka,-0.0925
alabaster,0.125
alarm,-0.285
alarm clock,-0.3825
alarming,-0.37
albatross,0.17
albino,-0.025
album,0.2975
alcohol,-0.2225
alcoholic,-0.6275
alcoholism,-0.75
alcove,0.125
alderman,-0.14
ale,0.2375
alert,0.095
alfalfa,-0.0525
algebra,0.1
algorithm,0.075
alias,0
alibi,-0.21
alien,-0.1375
alienate,-0.5525
alienation,-0.6175
alight,0.1675
align,0.2375
alignment,0.25
alimony,-0.285
alive,0.3925
allegation,-0.435
alleged,-0.345
allegiance,0.2
allegro,0
allergic,-0.5
allergy,-0.525
alleviate,0.3125
alley,-0.2075
alleyway,-0.385
alliance,0.285
allied,0.2375
alligator,-0.1925
allow,0.3475
allowance,0.435
alloy,0.05
allure,0.475
alluring,0.435
ally,0.2625
almanac,0.1375
almighty,0.2875
almond,0.2625
aloha,0.525
alone,-0.2875
aloof,-0.1025
alpha,0.125
alphabet,0.2375
alphabetical,0.33
alpine,0.21
altar,0.1475
altar boy,-0.06
alter,-0.1075
alteration,0.0125
altercation,-0.3475
alternate,0.0375
alternating,0.0925
alternative,0.0825
altimeter,-0.125
altitude,0.0675
aluminum,0.025
alumnus,-0.0125
alzheimers,-0.685
amaretto,0.25
amateur,-0.105
amaze,0.56
amazed,0.6375
amazement,0.5725
amazing,0.68
ambassador,0.125
amber,0.2875
ambience,0.3375
ambient,0.3325
ambiguous,0.04
ambition,0.57
ambitious,0.3325
ambrosia,0.2375
ambulance,-0.3225
ambush,-0.4575
amend,0.2125
amendment,0.15
amends,0.42
amiable,0.425
amino,-0.1375
ammo,-0.205
ammonia,-0.315
ammonium,-0.235
ammunition,-0.1025
amnesia,-0.3925
amnesty,0.095
amorous,0.2375
amount,0.105
amour,0.3575
amp,0.1975
amphibian,0.1
amphibious,0.1875
ample,0.2225
amputate,-0.725
amputation,-0.79
amuck,-0.25
amulet,0.1875
amuse,0.525
amused,0.5125
amusement,0.5
amusing,0.65
anaconda,-0.1425
anagram,-0.1575
anal,-0.25
analogy,0.06
analysis,0.0625
analyst,0
analytical,0.25
analyze,0.1625
analyzer,-0.095
anaphylactic,-0.25
anarchist,-0.56
anarchy,-0.33
anatomy,0.3225
ancestor,0.3425
ancestral,0.4
ancestry,0.3225
anchor,0.04
anchorage,0.0225
ancient,0.56
android,0.155
anecdote,0.155
anemia,-0.4875
anemic,-0.3875
anesthesia,-0.04
anesthesiologist,-0.0125
anesthetic,0.12
aneurysm,-0.625
angel,0.6775
angelic,0.42
anger,-0.625
angina,-0.5375
angiogram,-0.2025
angle,-0.1125
angora,0.1575
angry,-0.6175
angst,-0.375
anguish,-0.465
anguished,-0.555
animal,0.515
animated,0.4125
animation,0.355
animosity,-0.4
ankle,0.1
anklet,-0.0625
annals,-0.05
annex,-0.1475
annihilate,-0.4625
annihilation,-0.605
anniversary,0.4875
announce,0.13
announcement,0.2025
announcer,0.21
annoy,-0.6275
annoyance,-0.5125
annoyed,-0.55
annoying,-0.5
annual,0.0475
annul,-0.2925
annulment,-0.2375
anointed,-0.0525
anomaly,-0.04
anonymity,-0.0475
anonymous,0.1875
anorexic,-0.5725
answer,0.275
ant,-0.275
antagonistic,-0.17
antagonize,-0.4625
antelope,0.17
antenna,0.1075
anterior,-0.0275
anthem,0.2375
anthill,-0.17
anthrax,-0.67
anthropological,0.1325
anthropologist,0.175
anthropology,0.075
anti,-0.1325
antiaircraft,-0.0375
antibiotic,0.22
antibiotics,0.0125
antichrist,-0.66
anticipate,0.25
anticipation,0.065
antics,-0.2625
antidote,0.3875
antigravity,0.185
antiquated,0
antique,0.375
antiques,0.4075
antiseptic,-0.1075
antisocial,-0.4475
antsy,-0.16
anus,-0.525
anvil,0.0125
anxiety,-0.655
anxious,-0.3
anytime,0.2025
aorta,-0.1625
aortic,-0.1875
apache,0.05
apartment,0.18
apartments,0
apathy,-0.33
ape,0.0525
apex,0.13
aphrodisiac,0.3575
apocalypse,-0.44
apologetic,0.4125
apologize,-0.015
apology,0.31
apostle,0.125
apothecary,0.12
appalled,-0.345
appalling,-0.5125
apparatus,0.125
apparel,0.095
apparent,-0.01
apparition,-0.0375
appeal,0.325
appear,0.0625
appearance,0.285
appease,0.2375
appendage,-0.1925
appendectomy,-0.5125
appendicitis,-0.785
appendix,-0.0475
appetite,0.3075
appetizer,0.5725
appetizing,0.5
applaud,0.425
applause,0.53
apple,0.405
apple juice,0.575
applejack,0.1975
applesauce,0.475
appliance,0.0375
applicant,-0.0225
application,0.0125
apply,0.04
appoint,0.2375
appointment,-0.1425
appraisal,0.0225
appreciate,0.5825
appreciation,0.575
appreciative,0.535
apprehend,-0.215
apprehension,-0.2125
apprehensive,-0.42
apprentice,0.2375
approach,0.1125
appropriate,0.275
approval,0.4375
approve,0.5
approximate,0.065
apricot,0.2375
apron,0.2
apt,0.16
aptitude,0.2375
aqua,0.375
aquamarine,0.35
aquarium,0.3575
aquatic,0.45
arbitrary,-0.2125
arbitration,-0.2275
arcade,0.3625
arcane,0.0625
arch,0.2
archaeological,0.2625
archaeologist,0.105
archaeology,0.275
archaic,-0.125
archangel,0.5675
archbishop,-0.0725
archdiocese,-0.2625
archduke,-0.2125
archery,0.0625
architect,0.3025
architectural,0.33
architecture,0.2625
archive,-0.0475
arctic,-0.1375
ardent,-0.0125
area,0.14
arena,0.1875
argue,-0.4625
argument,-0.595
argumentative,-0.45
arise,0.2925
aristocracy,0.0525
aristocrat,-0.18
aristocratic,0.1975
arithmetic,-0.0125
ark,0.2875
arm,0.11
armada,-0.1
armament,0.0125
armchair,0.1675
armed,-0.2225
armor,0.275
armored,0.1675
armory,0.0625
armpit,-0.225
army,-0.0875
aroma,0.6625
arouse,0.4175
aroused,0.2375
arraignment,-0.2725
arrange,0.0375
arrangement,0.1775
array,0.225
arrest,-0.6675
arrhythmia,-0.285
arrival,0.4175
arrive,0.3525
arrogance,-0.6125
arrogant,-0.62
arrow,0.06
arsenal,-0.1375
arsenic,-0.5
arson,-0.685
arsonist,-0.625
art,0.4625
arterial,-0.2625
artery,-0.1775
arthritis,-0.67
artichoke,0.075
article,0.17
articulate,0.3875
artifact,0.3
artificial,-0.285
artillery,-0.225
artist,0.44
artiste,0.3325
artistic,0.5
artistry,0.4775
artwork,0.44
arty,0.3875
asbestos,-0.69
ascend,0.2975
ascendant,0.0725
ascending,0.035
ascension,0.1925
ascertain,0.075
ashamed,-0.62
ashtray,-0.37
asinine,0.0125
ask,0.2375
asleep,0.375
asparagus,0.1075
aspect,-0.0275
aspen,0.3925
asphalt,-0.135
asphyxia,-0.7025
asphyxiation,-0.8675
aspiration,0.315
aspire,0.3575
aspirin,0.075
aspiring,0.4725
ass,0.1125
assailant,-0.44
assassin,-0.7225
assassinate,-0.4325
assassination,-0.7925
assault,-0.7375
assemble,0.035
assembly,0.1175
assemblyman,0
assert,0.17
assertive,0.0925
assess,0.21
assessment,0.055
asset,0.5625
asshole,-0.7225
assign,-0.0625
assignment,0.0975
assimilate,-0.0925
assist,0.2375
assistance,0.205
assistant,0.2275
associate,0.05
association,0.125
assorted,0.205
assortment,0.16
assume,-0.1475
assumption,-0.175
assurance,0.2375
assure,0.3325
asterisk,0.095
asteroid,-0.0125
asthma,-0.6375
asthmatic,-0.4175
astonish,0.1375
astonished,0.355
astonishing,0.3825
astound,0.325
astral,0.08
astrology,-0.0525
astronaut,0.4325
astronomer,0.1475
astronomical,0.3425
astronomy,0.25
astute,0.305
asylum,-0.44
atheist,-0.09
athlete,0.3025
athletic,0.44
athletics,0.285
atlas,0.2375
atmosphere,0.2625
atmospheric,0.18
atoll,0.035
atom,0.185
atomic,-0.185
atone,0.15
atrium,0.2375
atrocious,-0.465
atrocity,-0.5125
atrophy,-0.46
attach,0.065
attachment,0.25
attack,-0.75
attacker,-0.6925
attain,0.2125
attempt,0.25
attempted,0.0875
attend,0.1
attendance,0.2375
attendant,0.1575
attention,0.42
attentive,0.3575
attest,0.025
attic,-0.0125
attire,0.29
attitude,-0.07
attorney,-0.3325
attract,0.345
attraction,0.5
attractive,0.5475
attribute,0.1675
auburn,0.2225
auction,0.1075
auctioneer,0.0225
audacious,0.0275
audacity,0.05
audible,0.2625
audience,0.2225
audio,0.39
audit,-0.545
audition,0.05
auditor,-0.435
auditorium,0.2625
auditory,0.0125
aunt,0.39
auntie,0.31
aura,0.3625
auspicious,-0.06
authentic,0.4775
authenticate,0.025
authenticity,0.4525
author,0.3325
authority,-0.06
authorization,0.215
authorize,0.0925
autism,-0.45
autistic,-0.345
auto,0
autobiographical,-0.045
autobiography,0.1975
autograph,0.3025
autographed,0.285
automated,-0.065
automatic,0.2625
automobile,0.1125
automotive,0.0925
autonomy,0.0125
autopilot,0.1625
autopsy,-0.595
autumn,0.53
auxiliary,0.065
avail,0.105
availability,0.17
available,0.465
avalanche,-0.25
avenge,-0.2375
avenging,-0.0275
avenue,0.185
average,-0.0275
aversion,-0.25
avert,0.04
aviation,0.225
aviator,0.3475
avid,0.185
avocado,0.33
avoid,-0.225
avoidance,-0.4125
await,0.0825
awake,0.44
awaken,0.2625
awakening,0.3525
award,0.715
aware,0.465
awareness,0.3625
awe,0.4625
awed,0.2625
awesome,0.715
awful,-0.68
awkward,-0.5125
awkwardness,-0.285
awning,0.1975
axe,-0.38
axis,-0.2025
axle,-0.0825
babble,-0.1125
babe,0.465
baboon,0.1375
baby,0.4175
babysit,-0.065
babysitter,0.3875
Bacardi,0.17
bachelor,0.145
bachelorette,0.13
back,-0.06
backboard,-0.075
backbone,0.04
backdoor,-0.035
backdrop,0.1125
backer,-0.0675
backfire,-0.5
backgammon,0.15
background,0.0125
backhand,-0.375
backpack,0.2625
backroom,-0.1
backseat,-0.04
backside,-0.105
backtrack,-0.185
backup,0.2125
backwater,-0.1675
backwoods,0
backyard,0.275
bacon,0.63
bacteria,-0.425
bacterial,-0.33
bad,-0.44
badass,0.285
badge,0.06
badger,-0.0925
badness,-0.3625
bag,0.0125
bagel,0.33
baggage,-0.125
baggie,0.1075
baggy,-0.1375
bagman,-0.075
bail,-0.3025
bailiff,-0.2625
bait,-0.25
bake,0.55
bakery,0.4475
balance,0.46
balcony,0.2775
bald,-0.5375
balding,-0.4875
baldy,-0.2625
bale,-0.025
ball,0.285
ballad,0.3325
ballast,-0.0825
ballerina,0.4475
ballet,0.465
ballgame,0.5
ballistic,0
ballistics,-0.2375
balloon,0.46
ballot,0.0725
ballpark,0.11
ballplayer,0.065
ballpoint,0.025
ballroom,0.1875
ballsy,-0.025
balm,0.31
balmy,0.0575
bam,0.0125
bamboo,0.3325
ban,-0.405
banana,0.4275
band,0.36
bandage,-0.3425
bandanna,0.065
bandit,-0.28
bandstand,0.2025
bandwagon,-0.2625
bandwidth,0.08
bane,-0.275
bang,0.025
banger,-0.2375
banish,-0.2875
banister,0.105
banjo,0.3375
bank,0.25
banker,-0.0275
banking,0.1175
bankroll,0.2625
bankrupt,-0.6975
bankruptcy,-0.62
banner,0.0425
banquet,0.2775
banshee,-0.355
banter,0.12
banzai,0.1625
baptism,0.405
baptize,0.1475
bar,0
barbarian,-0.465
barbaric,-0.3925
barbecue,0.525
barbed,-0.3125
barber,-0.0275
barbershop,0.0925
barbie doll,0.0575
bard,-0.1375
bare,0.125
barefoot,0.4775
barf,-0.67
bargain,0.6575
bargaining,0.0925
barge,0.11
baritone,0.2625
barium,-0.025
bark,-0.035
barkeep,0.175
barley,-0.0125
barmaid,-0.0375
barman,0.07
barn,0.29
barnacle,0.0675
barnyard,0.1625
barometer,0
baron,-0.275
baroness,-0.0625
barracuda,-0.0375
barrage,-0.19
barrel,-0.02
barren,-0.3025
barricade,-0.17
barrier,-0.1325
barrister,-0.0125
barroom,-0.025
bartender,0.1575
barter,0.16
base,0.17
baseball,0.1975
baseball bat,0.1875
baseline,0.1
baseman,0.0475
basement,-0.0475
bash,-0.33
bashful,0.1375
basic,0.125
basics,0.215
basil,0.3575
basin,0.1175
basis,0.105
bask,0.3425
basket,0.165
basketball,0.1675
bass,0.0575
bass guitar,0.3175
bastard,-0.4225
bat,-0.0475
batch,0.1425
bath,0.5
bathe,0.625
bathhouse,0.08
bathing,0.285
bathrobe,0.37
bathroom,0.065
bathtub,0.315
baton,-0.0925
battalion,0.035
batter,0.06
battered,-0.5125
battering,-0.5625
battery,-0.185
battle,-0.37
battlefield,-0.2775
battleground,-0.2275
battlements,-0.325
battleship,-0.1425
batty,-0.14
bauble,0.1775
bawl,-0.355
bay,0.5575
bayonet,-0.08
bayou,0.3
bazaar,0.355
bazooka,0.0925
be,0.295
beach,0.5525
beacon,0.045
bead,0.2625
beady,-0.105
beak,-0.025
beaker,0.125
beam,0.185
bean,0.25
beanbag,0.22
beanie,0.145
bear,0.0825
bearable,0.18
beard,0.0225
bearded,0.1675
bearer,-0.0125
bearings,0.1075
bearskin,-0.1875
beast,-0.145
beastly,-0.2025
beat,-0.155
beater,-0.485
beatnik,-0.2775
beautiful,0.6525
beauty,0.645
beaver,0
bebop,0.315
become,0.33
bed,0.54
bedding,0.0125
bedpan,-0.565
bedroom,0.5
bedside,0.2225
bedspread,0.2625
bedtime,0.3925
bee,-0.33
beef,0.2775
beefsteak,0.1325
beehive,-0.185
beep,0.0275
beeper,-0.025
beer,0.1675
bees,0.035
beeswax,0.0375
beetle,-0.2
befall,-0.2725
befriend,0.535
beg,-0.32
beggar,-0.52
begin,0.36
beginner,0.0375
beginning,0.3475
begrudge,-0.2625
behave,0.3125
behavior,0.07
behavioral,0.025
behold,0.37
beholden,0.0125
beige,0.065
belated,-0.1975
belay,0.125
belch,-0.205
belief,0.285
believable,0.4725
believe,0.5125
believer,0.16
belittle,-0.575
bell,0.1675
bellboy,-0.0125
bellhop,0.1175
belligerent,-0.4725
bellman,0.0875
bellow,-0.0925
belly,-0.1575
bellybutton,0.1825
bellyful,0.2125
belong,0.375
belongings,0.2725
beloved,0.595
belt,-0.14
beluga,0.025
bench,0.125
bend,0.1875
benefactor,0.25
beneficial,0.4025
beneficiary,0.2975
benefit,0.4675
benevolence,0.3225
benevolent,0.2375
benign,0.215
benzene,-0.1175
bequeath,-0.09
bereaved,-0.3375
bereavement,-0.45
beret,0.0125
berserk,-0.3125
berth,-0.12
beryllium,0.15
beseech,-0.0275
bestow,0.375
bestseller,0.455
bet,-0.0125
beta,0.1375
betray,-0.62
betrayal,-0.69
beverage,0.5425
beware,-0.425
bewildered,-0.17
bias,-0.2625
biased,-0.1975
bib,0.195
bible,0.185
biblical,0.38
bicarbonate,-0.025
bicentennial,0.325
biceps,0.2375
bicker,-0.5475
bicycle,0.4275
bid,0.04
bidder,0.0975
bidding,0.0725
bide,-0.125
big,0.16
bigamy,-0.4625
biggie,0.08
bighorn,-0.0575
bigmouth,-0.3225
bigot,-0.5625
bigotry,-0.69
bike,0.275
biker,0.08
bikini,0.1425
bilateral,0.0575
bile,-0.5975
bilge,-0.1125
bill,-0.4725
billboard,-0.1875
billiard,0.275
billing,-0.4425
billion,0.45
billionaire,0.25
bimbo,-0.475
bin,-0.0125
binary,-0.105
bind,-0.045
binder,0.04
binding,-0.2125
binge,-0.3675
bingo,0.155
binoculars,0.1425
bio,0.05
biochemical,-0.2375
biochemist,0.0925
biochemistry,0.12
biographer,0.1325
biography,0.1
biological,0.3925
biologist,0.2125
biology,0.25
bionic,0.105
biopsy,-0.475
bipolar,-0.435
birch,0.3825
bird,0.4375
birdcage,0.05
birdie,0.3675
birdman,0
birth,0.38
birthday,0.3425
birthing,0.0725
birthmark,-0.1
birthplace,0.4875
birthright,0.1575
biscuit,0.3625
bisexual,-0.065
bishop,-0.1175
bisque,0.105
bistro,0.2375
bit,0.0125
bitch,-0.6125
bitchy,-0.4725
bite,-0.37
biter,-0.3525
bitsy,0.0825
bitter,-0.3425
bitterness,-0.4625
bittersweet,0.0225
bitty,0.04
biz,-0.075
bizarre,-0.1475
blab,-0.325
blabbermouth,-0.525
black,0.1
black snake,-0.6
blackberry,0.4075
blackbird,0.155
blackboard,-0.0125
blacken,-0.225
blackface,-0.45
blackjack,0
blacklist,-0.3875
blackmail,-0.6025
blackmailer,-0.7375
blackness,-0.295
blackout,-0.3175
blacksmith,0.145
bladder,-0.105
blade,-0.275
blame,-0.515
blameless,0.1125
bland,-0.28
blank,-0.0825
blanket,0.5125
blare,-0.05
blase,-0.135
blasphemous,-0.455
blasphemy,-0.5125
blast,-0.1375
blaster,-0.0275
blastoff,0.3325
blatant,-0.33
blaze,-0.1325
blazer,0.125
bleach,-0.095
bleak,-0.26
bleed,-0.6325
bleeder,-0.4275
bleep,0
blemish,-0.475
blend,0.1575
blender,0.04
bless,0.5
blessed,0.625
blessing,0.545
bleu,-0.04
blight,-0.465
blimp,0.035
blind,-0.55
blindfold,-0.1125
blinding,-0.4075
blindness,-0.6125
blink,0.0625
blip,-0.12
bliss,0.655
blissful,0.6675
blister,-0.5325
blistering,-0.19
blitz,0.15
blizzard,-0.16
bloat,-0.4
bloated,-0.55
blob,-0.275
block,-0.13
blockade,-0.3875
blockage,-0.325
blockbuster,0.17
blockhead,-0.0475
blog,0.035
bloke,0
blond,0.27
blonde,0.25
blood,-0.38
bloodbath,-0.7375
bloodhound,0
bloodline,0.1775
bloodshed,-0.3475
bloodshot,-0.5375
bloodstream,0.0125
bloodthirsty,-0.6125
bloody,-0.535
bloom,0.35
bloomers,0.315
blooming,0.5475
blossom,0.5125
blot,-0.1575
blotter,0.125
blouse,0.1825
blow,0.275
blowfish,-0.095
blowjob,0.29
blowout,-0.1825
blowtorch,0.055
blubber,-0.2875
blue,0.3825
blue spruce,0.145
blueberry,0.5275
bluebird,0.5725
bluegrass,0.1625
bluejay,0.41
blueprint,-0.0125
blues,-0.3925
bluff,-0.105
blunder,-0.2625
blunt,-0.0875
blur,-0.1375
blurry,-0.225
blurt,-0.025
blush,0.345
boa,-0.3425
boa constrictor,-0.3025
boar,0
board,0.0825
board game,0.3325
boarder,0.0375
boarding,0.055
boardroom,-0.155
boardwalk,0.465
boast,-0.19
boat,0.34
boathouse,0.2625
boating,0.4075
boatload,0.1125
boatman,0.095
bobcat,0.095
bobsled,0.25
bode,-0.0725
bodega,0.0125
bodily,-0.065
body,0.2375
bodyguard,0.0725
bog,-0.3575
bogey,-0.355
bogeyman,-0.2975
bogus,-0.54
bohemian,0.2625
boil,-0.13
boiler,-0.1325
bold,0.42
bollocks,-0.08
bolt,-0.275
bomb,-0.6325
bombardier,-0.0675
bombardment,-0.465
bomber,-0.54
bombing,-0.725
bombshell,0.17
bonanza,0.2725
bonbon,0.4275
bondage,-0.155
bonding,0.3625
bondsman,-0.355
bone,0.06
bonehead,-0.2375
boner,0.0825
bonfire,0.3825
bong,-0.185
bonkers,-0.0125
bonnet,-0.0275
bonny,0.025
bonsai,0.345
bonus,0.7625
bony,-0.0125
boob,0.0725
booby,0.5575
booger,-0.4375
boogeyman,-0.3625
boogie,-0.3
book,0.5125
bookcase,0.275
bookie,-0.1075
bookkeeper,0.145
bookkeeping,0.04
booklet,0.13
bookmaker,0.1475
bookmark,0.315
bookshop,0.425
bookstore,0.5475
bookworm,0.4175
boom,-0.065
boomer,-0.225
boomerang,0.2275
boon,-0.04
boost,0.3825
booster,-0.12
boot,0.075
booth,0.0625
bootleg,-0.33
bootlegger,0.14
boots,0.2225
booty,0.1575
booze,0
bop,0.1575
bopper,0.0825
border,-0.08
borderline,-0.25
bored,-0.5125
boredom,-0.5575
boring,-0.5725
born,0.5825
boron,-0.225
borough,0
borrow,0.045
bosom,0.36
boss,-0.06
bossy,-0.535
botanical,0.1925
botany,0.1375
bother,-0.14
bottle,0.1175
bottleneck,-0.125
bottling,0.0925
bottom,-0.3475
bottomless,0.1775
botulism,-0.4
bounce,0.275
bouncer,-0.1575
bouncy,0.41
bound,-0.2375
boundary,-0.0625
bountiful,0.3175
bounty,-0.1575
bouquet,0.4175
bourbon,0.175
bout,-0.275
boutique,0.275
bovine,-0.15
bow,0.115
bowel,-0.4475
bowels,-0.4375
bowl,0.1675
bowler,0.045
bowling,0.42
box,0.0825
boxcar,0.125
boxer,0.0525
boxers,0.0125
boxing,-0.1325
boy,0.21
boycott,-0.2
boyfriend,0.515
boyhood,0.105
boyish,0.1825
boysenberry,0.2375
bozo,-0.1625
bra,0.225
brace,-0.0375
bracelet,0.37
bracket,-0.0925
brag,-0.2375
braid,0.195
brain,0.305
brainless,-0.3575
brainstorm,0.3925
brainwash,-0.4725
brainy,0.315
brake,-0.025
bran,-0.04
branch,0.0375
brand,0.0125
brandy,0.1675
brash,-0.155
brass,0.0125
brass knuckle,-0.1875
brassiere,0.25
brat,-0.5825
bratwurst,0.1625
bravado,0.2225
brave,0.595
bravery,0.595
brawl,-0.34
brawn,0
brazen,0
breach,-0.3325
bread,0.38
breadth,-0.0925
break,0.025
breakaway,-0.0825
breakdown,-0.38
breaker,-0.2725
breakfast,0.5975
breaking and entering,-0.75
breakthrough,0.3375
breakup,-0.7025
breast,0.41
breath,0.4025
breathe,0.5425
breather,0.2375
breathless,-0.0125
breathtaking,0.5
breech,-0.465
breed,0.185
breeder,-0.0725
breeding,0.155
breeze,0.6525
breezy,0.315
brethren,0.155
brew,0.105
brewery,0.185
brewing,0.405
briar,-0.0125
bribe,-0.42
bribery,-0.3525
brick,-0.0875
bridal,0.3
bride,0.45
bridegroom,0.275
bridesmaid,0.2975
bridge,0.11
brief,0.25
briefcase,0.05
briefing,-0.06
brig,-0.25
brigade,-0.1425
bright,0.46
brighten,0.5925
brightness,0.5125
brilliance,0.5225
brilliant,0.625
brim,0.0525
brimstone,-0.3325
bring,0.17
brink,-0.0125
brisk,0.215
brisket,0.15
brittle,-0.285
bro,0.08
broach,-0.1325
broad,0.035
broadcast,-0.0275
broadcasting,-0.08
broaden,0.3475
broadside,-0.3
broadsword,0.06
broccoli,0.25
brochure,-0.065
broken,-0.5625
brokenhearted,-0.6325
broker,-0.2125
brokerage,-0.125
bromide,-0.1425
bronco,0.2075
bronze,0.2025
brooch,0.0825
brood,-0.0875
brooding,-0.4275
brook,0.5
broom,0.125
broomstick,0
broth,0.1375
brothel,-0.0925
brother,0.295
brotherhood,0.355
brotherly,0.6125
brow,0.0275
brown,0.13
brownstone,-0.065
browse,0.1175
bruise,-0.44
bruising,-0.395
brunch,0.3925
brunette,0.3375
brunt,-0.3225
brush,0.1175
brutal,-0.4825
brutality,-0.6425
brute,-0.38
brutish,-0.5
bubble,0.3575
bubbly,0.475
bubonic,-0.7075
buck,0.375
buckaroo,0.1325
bucket,-0.1125
buckle,0.0125
bucko,-0.055
buckshot,-0.06
buckwheat,0.06
budding,0.29
buddy,0.6025
budge,-0.0425
budget,-0.11
Budweiser,-0.095
buff,0.3025
buffer,0.105
buffet,0.2625
buffoon,-0.2625
bug,-0.3875
bugger,-0.3225
buggy,-0.0875
bugle,0.0125
bugler,-0.25
build,0.3325
builder,0.2375
building,0.1175
buildup,0.0925
